SNo,name,symbol,date,high,low,open,close,volume,marketcap
718,Bitcoin,BTC,4/16/2015 23:59,229.6719971,223.9170074,223.9170074,228.572998,24805400,3213884952
719,Bitcoin,BTC,4/17/2015 23:59,228.9060059,221.9420013,228.5749969,222.8820038,20429800,3134573444
720,Bitcoin,BTC,4/18/2015 23:59,224.3159943,220.8760071,222.8529968,223.3560028,12939000,3142049362
721,Bitcoin,BTC,4/19/2015 23:59,226.3529968,222.3730011,223.4559937,222.6000061,15021500,3132226860
722,Bitcoin,BTC,4/20/2015 23:59,226.3509979,221.977005,222.6119995,224.6260071,18364700,3161599719
723,Bitcoin,BTC,4/21/2015 23:59,235.2689972,224.3009949,224.6199951,235.2689972,24978000,3312299315
724,Bitcoin,BTC,4/22/2015 23:59,237.9089966,233.4759979,235.602005,234.1759949,23847900,3297795229
725,Bitcoin,BTC,4/23/2015 23:59,236.4750061,233.1990051,234.0529938,236.4620056,17036000,3330762351
726,Bitcoin,BTC,4/24/2015 23:59,236.3049927,229.9329987,235.9700012,231.2680054,21448700,3258311725
727,Bitcoin,BTC,4/25/2015 23:59,232.5610046,226.3370056,231.2350006,226.3899994,13957200,3190508610
728,Bitcoin,BTC,4/26/2015 23:59,226.9440002,214.8739929,226.4100037,219.4299927,28943700,3093216938
729,Bitcoin,BTC,4/27/2015 23:59,233.3049927,218.022995,219.4290009,229.2859955,38574000,3232938332
730,Bitcoin,BTC,4/28/2015 23:59,229.4949951,223.0690002,228.9689941,225.8549957,21469200,3185425042
731,Bitcoin,BTC,4/29/2015 23:59,227.0399933,223.4299927,225.5910034,225.8079987,18936500,3185479101
732,Bitcoin,BTC,4/30/2015 23:59,239.5630035,224.9929962,225.6929932,236.1450043,33818600,3332094504
733,Bitcoin,BTC,5/1/2015 23:59,238.9660034,232.0789948,235.9389954,232.0789948,18815300,3275574610
734,Bitcoin,BTC,5/2/2015 23:59,235.727005,232.3410034,232.3410034,234.9299927,12535500,3316683008
735,Bitcoin,BTC,5/3/2015 23:59,243.2400055,234.0829926,234.8800049,240.3580017,18494100,3394161416
736,Bitcoin,BTC,5/4/2015 23:59,242.6380005,237.8099976,240.3560028,239.0180054,21223400,3375997790
737,Bitcoin,BTC,5/5/2015 23:59,239.2039948,232.0540009,238.852005,236.1210022,23929100,3335976518
738,Bitcoin,BTC,5/6/2015 23:59,236.4539948,229.2310028,236.2489929,229.7819977,29587200,3247353903
739,Bitcoin,BTC,5/7/2015 23:59,239.1049957,228.572998,229.6620026,237.3339996,29064400,3354923757
740,Bitcoin,BTC,5/8/2015 23:59,246.2749939,236.2740021,237.2039948,243.8630066,27445500,3448119178
741,Bitcoin,BTC,5/9/2015 23:59,247.8040009,239.6390076,243.7689972,241.8320007,19790500,3420193701
742,Bitcoin,BTC,5/10/2015 23:59,244.0679932,238.848999,241.7290039,240.2960052,15019100,3399245238
743,Bitcoin,BTC,5/11/2015 23:59,244.2700043,239.3760071,240.298996,242.1580048,20892300,3426529646
744,Bitcoin,BTC,5/12/2015 23:59,242.8809967,240.098999,242.1450043,241.1119995,19282600,3412644998
745,Bitcoin,BTC,5/13/2015 23:59,243.7039948,235.0449982,241.397995,236.3769989,27180100,3346584200
746,Bitcoin,BTC,5/14/2015 23:59,237.798996,234.0570068,236.2140045,236.9290009,24413700,3355311496
747,Bitcoin,BTC,5/15/2015 23:59,238.753006,236.7949982,236.9550018,237.6049957,16329400,3365752047
748,Bitcoin,BTC,5/16/2015 23:59,237.6970062,235.2949982,237.6439972,236.1529999,11089700,3345969203
749,Bitcoin,BTC,5/17/2015 23:59,238.0249939,236.0099945,236.0099945,236.802002,11134300,3356176986
750,Bitcoin,BTC,5/18/2015 23:59,237.2100067,232.4600067,236.8869934,233.128006,16780300,3304944920
751,Bitcoin,BTC,5/19/2015 23:59,234.151001,231.8170013,233.0370026,231.9470062,14241900,3288950473
752,Bitcoin,BTC,5/20/2015 23:59,234.6829987,231.8419952,231.8899994,234.0180054,15499400,3319170901
753,Bitcoin,BTC,5/21/2015 23:59,236.2420044,233.8350067,234.0160065,235.3439941,15108900,3338890048
754,Bitcoin,BTC,5/22/2015 23:59,240.9689941,235.0599976,235.3209991,240.3480072,27003000,3410712372
755,Bitcoin,BTC,5/23/2015 23:59,241.0249939,238.6909943,240.2859955,238.871994,14605000,3390435704
756,Bitcoin,BTC,5/24/2015 23:59,241.9779968,238.8110046,238.9759979,240.9530029,11508000,3420845884
757,Bitcoin,BTC,5/25/2015 23:59,241.0209961,236.6369934,240.927002,237.1100006,14423900,3367127977
758,Bitcoin,BTC,5/26/2015 23:59,238.2420044,235.6920013,237.1040039,237.1159973,16425000,3368066799
759,Bitcoin,BTC,5/27/2015 23:59,238.6360016,236.6950073,237.0650024,237.2830048,18837000,3371257543
760,Bitcoin,BTC,5/28/2015 23:59,237.8240051,236.6519928,237.2570038,237.4080048,13829600,3373816958
761,Bitcoin,BTC,5/29/2015 23:59,237.5220032,235.7310028,237.3769989,237.095993,14805000,3370295930
762,Bitcoin,BTC,5/30/2015 23:59,237.0930023,232.0460052,237.0919952,233.3450012,14098600,3317769214
763,Bitcoin,BTC,5/31/2015 23:59,233.2519989,229.5420074,233.1349945,230.1900024,14730800,3273756425
764,Bitcoin,BTC,6/1/2015 23:59,231.7129974,221.2960052,230.2330017,222.9259949,26090500,3171172508
765,Bitcoin,BTC,6/2/2015 23:59,226.4160004,222.4190063,222.8939972,225.8029938,20459000,3212962177
766,Bitcoin,BTC,6/3/2015 23:59,227.404007,223.9299927,225.7359924,225.8739929,17752400,3214774292
767,Bitcoin,BTC,6/4/2015 23:59,226.5809937,224.0540009,225.7720032,224.3240051,14728100,3193504505
768,Bitcoin,BTC,6/5/2015 23:59,225.9680023,223.1790009,224.154007,224.9519958,18056500,3203220875
769,Bitcoin,BTC,6/6/2015 23:59,225.7189941,224.3789978,225.0050049,225.6190033,11131500,3213722676
770,Bitcoin,BTC,6/7/2015 23:59,226.1940002,222.6519928,225.595993,222.8809967,13318400,3175547196
771,Bitcoin,BTC,6/8/2015 23:59,229.4640045,222.8390045,222.8789978,228.4889984,23378400,3256350969
772,Bitcoin,BTC,6/9/2015 23:59,230.9539948,227.9290009,228.5379944,229.0480042,28353100,3265176585
773,Bitcoin,BTC,6/10/2015 23:59,229.7819977,228.0099945,228.9949951,228.8029938,15904800,3262644979
774,Bitcoin,BTC,6/11/2015 23:59,230.2870026,228.7669983,228.8549957,229.7050018,14416000,3276293900
775,Bitcoin,BTC,6/12/2015 23:59,231.0570068,229.3130035,229.7050018,229.9819946,14017700,3281061201
776,Bitcoin,BTC,6/13/2015 23:59,232.6519928,229.2100067,229.9199982,232.4019928,13305300,3316504361
777,Bitcoin,BTC,6/14/2015 23:59,234.8580017,232.0039978,232.4420013,233.5429993,12165900,3333657006
778,Bitcoin,BTC,6/15/2015 23:59,237.8359985,233.4219971,233.4219971,236.822998,19912100,3381329191
779,Bitcoin,BTC,6/16/2015 23:59,251.7420044,236.121994,236.7649994,250.8950043,41612000,3582987588
780,Bitcoin,BTC,6/17/2015 23:59,256.8529968,246.4759979,250.822998,249.2839966,43858400,3560953387
781,Bitcoin,BTC,6/18/2015 23:59,252.1080017,244.1269989,249.4279938,249.0070038,30980200,3557986321
782,Bitcoin,BTC,6/19/2015 23:59,250.977005,243.7870026,249.0429993,244.6060028,23965300,3495994564
783,Bitcoin,BTC,6/20/2015 23:59,245.8280029,240.6269989,244.5299988,245.2120056,20608100,3505477188
784,Bitcoin,BTC,6/21/2015 23:59,245.223999,241.8820038,245.1000061,243.9440002,10600900,3488106467
785,Bitcoin,BTC,6/22/2015 23:59,247.9170074,243.779007,243.9689941,246.9900055,17692500,3532599174
786,Bitcoin,BTC,6/23/2015 23:59,247.3040009,243.1329956,246.927002,244.2960052,15108700,3494929113
787,Bitcoin,BTC,6/24/2015 23:59,244.3410034,240.5149994,244.2819977,240.5149994,17344900,3441763637
788,Bitcoin,BTC,6/25/2015 23:59,243.3320007,240.3650055,240.3650055,242.798996,16133100,3475370256
789,Bitcoin,BTC,6/26/2015 23:59,243.7489929,241.5529938,242.6040039,243.5939941,13983500,3487699724
790,Bitcoin,BTC,6/27/2015 23:59,251.3390045,243.1170044,243.548996,250.9900055,20488600,3594402691
791,Bitcoin,BTC,6/28/2015 23:59,251.1719971,247.4340057,250.9550018,249.0110016,15137600,3566939394
792,Bitcoin,BTC,6/29/2015 23:59,257.1730042,248.5809937,248.720993,257.0639954,34742900,3683193712
793,Bitcoin,BTC,6/30/2015 23:59,267.8670044,255.9459991,257.0360107,263.071991,44533800,3770229522
794,Bitcoin,BTC,7/1/2015 23:59,265.1719971,255.7740021,263.3450012,258.6210022,27029800,3707306173
795,Bitcoin,BTC,7/2/2015 23:59,261.631012,254.1159973,258.552002,255.4120026,21551900,3662295200
796,Bitcoin,BTC,7/3/2015 23:59,257.0769958,253.5050049,255.4589996,256.3359985,19033800,3676575981
797,Bitcoin,BTC,7/4/2015 23:59,261.4570007,254.1999969,256.4909973,260.8859863,15620400,3742827088
798,Bitcoin,BTC,7/5/2015 23:59,274.506012,258.7009888,260.8049927,271.9129944,44156100,3901985539
799,Bitcoin,BTC,7/6/2015 23:59,277.4219971,267.6000061,271.1080017,269.0299988,49154800,3861831490
800,Bitcoin,BTC,7/7/2015 23:59,271.3410034,264.8320007,269.9630127,266.2070007,28857600,3822200106
801,Bitcoin,BTC,7/8/2015 23:59,272.9710083,264.3859863,265.9819946,270.7850037,36980200,3889020940
802,Bitcoin,BTC,7/9/2015 23:59,272.3349915,267.0859985,270.8269958,269.2279968,40301200,3867547719
803,Bitcoin,BTC,7/10/2015 23:59,294.5910034,268.802002,269.1560059,284.8940125,100390000,4093705987
804,Bitcoin,BTC,7/11/2015 23:59,298.506012,283.5299988,284.8800049,293.1149902,41109900,4212919911
805,Bitcoin,BTC,7/12/2015 23:59,314.3940125,292.5050049,293.1400146,310.8670044,56405000,4469117252
806,Bitcoin,BTC,7/13/2015 23:59,310.947998,281.0109863,310.8269958,292.0539856,62053900,4199736520
807,Bitcoin,BTC,7/14/2015 23:59,296.1470032,286.6380005,292.0339966,287.4639893,28727200,4134767190
808,Bitcoin,BTC,7/15/2015 23:59,293.2479858,285.3670044,288.0450134,285.82901,27486600,4112343300
809,Bitcoin,BTC,7/16/2015 23:59,291.1830139,275.2399902,286.0419922,278.0889893,49482600,4001916229
810,Bitcoin,BTC,7/17/2015 23:59,280.2799988,272.0429993,278.0910034,279.4719849,27591400,4022845730
811,Bitcoin,BTC,7/18/2015 23:59,282.5270081,274.0750122,279.3309937,274.901001,25187100,3958065833
812,Bitcoin,BTC,7/19/2015 23:59,275.6700134,272.5130005,274.7669983,273.6140137,15332500,3940581988
813,Bitcoin,BTC,7/20/2015 23:59,278.9809875,272.9599915,273.4989929,278.9809875,22711400,4018965413
814,Bitcoin,BTC,7/21/2015 23:59,280.5469971,275.4190063,278.8819885,275.8330078,22930700,3974491489
815,Bitcoin,BTC,7/22/2015 23:59,277.6659851,274.381012,275.6570129,277.2219849,19389800,3995572964
816,Bitcoin,BTC,7/23/2015 23:59,278.1109924,275.7160034,277.3410034,276.0490112,18531300,3979625902
817,Bitcoin,BTC,7/24/2015 23:59,289.2529907,275.2539978,276.0050049,288.2780151,37199400,4157148934
818,Bitcoin,BTC,7/25/2015 23:59,290.7330017,286.0020142,288.1640015,288.696991,20662200,4164295442
819,Bitcoin,BTC,7/26/2015 23:59,293.052002,287.7059937,288.6400146,292.6860046,16032300,4222888242
820,Bitcoin,BTC,7/27/2015 23:59,297.7739868,287.4500122,292.6390076,293.6239929,30592000,4237522843
821,Bitcoin,BTC,7/28/2015 23:59,296.6489868,293.4230042,293.6329956,294.427002,25453600,4250112630
822,Bitcoin,BTC,7/29/2015 23:59,294.5360107,288.7770081,294.4840088,289.5899963,24672600,4181390010
823,Bitcoin,BTC,7/30/2015 23:59,290.1260071,286.5679932,289.1029968,287.7219849,21635800,4155381827
824,Bitcoin,BTC,7/31/2015 23:59,288.9590149,282.3439941,287.6960144,284.6499939,23629100,4112089481
825,Bitcoin,BTC,8/1/2015 23:59,284.9320068,278.1119995,284.6860046,281.6010132,18995000,4069120370
826,Bitcoin,BTC,8/2/2015 23:59,283.0320129,277.5289917,280.4490051,282.6140137,17722200,4084832103
827,Bitcoin,BTC,8/3/2015 23:59,285.4710083,280.2330017,282.8059998,281.2269897,21474100,4065895598
828,Bitcoin,BTC,8/4/2015 23:59,285.7149963,281.2250061,281.2250061,285.2179871,21908700,4124558889
829,Bitcoin,BTC,8/5/2015 23:59,285.5010071,281.4880066,284.8469849,281.8819885,20128000,4077254001
830,Bitcoin,BTC,8/6/2015 23:59,281.9060059,278.4030151,281.9060059,278.5769958,18792100,4030445072
831,Bitcoin,BTC,8/7/2015 23:59,280.3919983,276.3659973,278.7409973,279.5849915,42484800,4045993359
832,Bitcoin,BTC,8/8/2015 23:59,279.928009,260.7099915,279.7420044,260.9970093,58533000,3778049024
833,Bitcoin,BTC,8/9/2015 23:59,267.0029907,260.4679871,261.1159973,265.0830078,23789600,3838130130
834,Bitcoin,BTC,8/10/2015 23:59,267.0320129,262.5960083,265.4779968,264.4700012,20979400,3830352069
835,Bitcoin,BTC,8/11/2015 23:59,270.3859863,264.0939941,264.3420105,270.3859863,25433900,3917142819
836,Bitcoin,BTC,8/12/2015 23:59,270.6730042,265.4689941,270.5979919,266.3760071,26815400,3859888131
837,Bitcoin,BTC,8/13/2015 23:59,266.2319946,262.8410034,266.1830139,264.0799866,27685500,3827588724
838,Bitcoin,BTC,8/14/2015 23:59,267.4660034,261.4779968,264.1319885,265.6799927,27091200,3851715726
839,Bitcoin,BTC,8/15/2015 23:59,266.6669922,261.29599,265.5289917,261.5509949,19321100,3792757590
840,Bitcoin,BTC,8/16/2015 23:59,262.4400024,257.0409851,261.8659973,258.5069885,29717000,3749501856
841,Bitcoin,BTC,8/17/2015 23:59,260.5050049,257.1170044,258.4899902,257.9760132,21617900,3742748055
842,Bitcoin,BTC,8/18/2015 23:59,257.9930115,211.0789948,257.9259949,211.0789948,42147200,3063104570
843,Bitcoin,BTC,8/19/2015 23:59,237.4089966,222.7660065,225.6710052,226.6840057,60869200,3290448603
844,Bitcoin,BTC,8/20/2015 23:59,237.3650055,226.8990021,226.8990021,235.3500061,32275000,3417123139
845,Bitcoin,BTC,8/21/2015 23:59,236.4320068,231.723999,235.3549957,232.5690002,23173800,3377704243
846,Bitcoin,BTC,8/22/2015 23:59,234.9570007,222.7039948,232.6620026,230.3899994,23205900,3346961926
847,Bitcoin,BTC,8/23/2015 23:59,232.7050018,225.5800018,230.3760071,228.1690063,18406600,3315466697
848,Bitcoin,BTC,8/24/2015 23:59,228.1390076,210.4429932,228.1119995,210.4949951,59220700,3059460627
849,Bitcoin,BTC,8/25/2015 23:59,226.3209991,199.5670013,210.0679932,221.6089935,61089200,3221751642
850,Bitcoin,BTC,8/26/2015 23:59,231.1829987,220.2039948,222.076004,225.8309937,31808000,3284040048
851,Bitcoin,BTC,8/27/2015 23:59,228.6430054,223.6840057,226.0500031,224.7689972,21905400,3269360632
852,Bitcoin,BTC,8/28/2015 23:59,235.2189941,220.9259949,224.701004,231.3959961,31336600,3366649823
853,Bitcoin,BTC,8/29/2015 23:59,233.2220001,227.3300018,231.548996,229.7799988,17142500,3344063019
854,Bitcoin,BTC,8/30/2015 23:59,232.0679932,226.246994,229.8950043,228.7610016,19412600,3330085315
855,Bitcoin,BTC,8/31/2015 23:59,231.9559937,225.9149933,229.1139984,230.0559998,20710700,3349845416
856,Bitcoin,BTC,9/1/2015 23:59,231.2160034,226.8600006,230.2559967,228.1210022,20575200,3322548147
857,Bitcoin,BTC,9/2/2015 23:59,230.5769958,226.4750061,228.0269928,229.2839966,18760400,3340404203
858,Bitcoin,BTC,9/3/2015 23:59,229.6049957,226.6670074,229.3240051,227.1829987,17482000,3310618588
859,Bitcoin,BTC,9/4/2015 23:59,230.8999939,227.0509949,227.2149963,230.2980042,20962400,3356910010
860,Bitcoin,BTC,9/5/2015 23:59,236.1430054,229.4429932,230.1990051,235.0189972,20671400,3426594646
861,Bitcoin,BTC,9/6/2015 23:59,242.9120026,234.6809998,234.8699951,239.8399963,25473700,3497748612
862,Bitcoin,BTC,9/7/2015 23:59,242.1060028,238.7220001,239.9340057,239.8470001,21192200,3498762116
863,Bitcoin,BTC,9/8/2015 23:59,245.7810059,239.6779938,239.845993,243.6069946,26879200,3554439286
864,Bitcoin,BTC,9/9/2015 23:59,244.4160004,237.8209991,243.4149933,238.1679993,23635700,3475960739
865,Bitcoin,BTC,9/10/2015 23:59,241.2929993,235.7910004,238.3359985,238.477005,21215500,3481466104
866,Bitcoin,BTC,9/11/2015 23:59,241.1690063,238.3289948,238.3289948,240.1069946,19224700,3506204486
867,Bitcoin,BTC,9/12/2015 23:59,240.1239929,234.7539978,239.8549957,235.2290039,17962600,3435801820
868,Bitcoin,BTC,9/13/2015 23:59,235.9349976,229.3320007,235.2420044,230.5119934,18478800,3367774557
869,Bitcoin,BTC,9/14/2015 23:59,232.4400024,227.9609985,230.6089935,230.6439972,20997800,3370579521
870,Bitcoin,BTC,9/15/2015 23:59,259.1820068,229.8220062,230.4920044,230.3040009,19177800,3366532054
871,Bitcoin,BTC,9/16/2015 23:59,231.2149963,227.4019928,230.25,229.0910034,20144200,3349613966
872,Bitcoin,BTC,9/17/2015 23:59,230.2850037,228.9259949,229.076004,229.8099976,18935400,3360247349
873,Bitcoin,BTC,9/18/2015 23:59,234.3529968,232.1849976,233.5209961,232.9750061,20242200,3408098085
874,Bitcoin,BTC,9/19/2015 23:59,233.2050018,231.0890045,232.8580017,231.4929962,12712600,3387141915
875,Bitcoin,BTC,9/20/2015 23:59,232.3650055,230.9100037,231.3990021,231.2120056,14444700,3383764499
876,Bitcoin,BTC,9/21/2015 23:59,231.2169952,226.5209961,231.2169952,227.0850067,19678800,3324121324
877,Bitcoin,BTC,9/22/2015 23:59,232.3860016,225.1170044,226.9689941,230.6179962,25009300,3376737583
878,Bitcoin,BTC,9/23/2015 23:59,231.8350067,229.5910034,230.9360046,230.2830048,17254100,3372747846
879,Bitcoin,BTC,9/24/2015 23:59,235.6490021,230.2949982,230.3580017,234.529007,25097800,3435744312
880,Bitcoin,BTC,9/25/2015 23:59,237.427002,233.6840057,234.3619995,235.1439972,22363600,3445723754
881,Bitcoin,BTC,9/26/2015 23:59,235.4029999,233.3580017,235.076004,234.3399963,13724100,3434809258
882,Bitcoin,BTC,9/27/2015 23:59,234.526001,232.4759979,234.1390076,232.7570038,14179900,3412467834
883,Bitcoin,BTC,9/28/2015 23:59,239.3390045,232.4669952,232.8359985,239.1419983,24713000,3506933730
884,Bitcoin,BTC,9/29/2015 23:59,239.802002,235.9279938,239.0160065,236.6869965,22691300,3471967520
885,Bitcoin,BTC,9/30/2015 23:59,237.7339935,235.6289978,236.6399994,236.0599976,19743500,3463625759
886,Bitcoin,BTC,10/1/2015 23:59,238.4450073,235.6159973,236.0039978,237.548996,20488800,3486370082
887,Bitcoin,BTC,10/2/2015 23:59,238.5410004,236.6029968,237.2640076,237.2929993,19677900,3483431578
888,Bitcoin,BTC,10/3/2015 23:59,239.3150024,236.9440002,237.2019958,238.7299957,16482700,3505385987
889,Bitcoin,BTC,10/4/2015 23:59,238.9680023,237.9400024,238.5310059,238.2590027,12999000,3499387367
890,Bitcoin,BTC,10/5/2015 23:59,240.3829956,237.0350037,238.1470032,240.3829956,23335900,3531508720
891,Bitcoin,BTC,10/6/2015 23:59,246.9349976,240.1360016,240.3639984,246.0630035,27535100,3615828118
892,Bitcoin,BTC,10/7/2015 23:59,246.6809998,242.5850067,246.1699982,242.9689941,22999200,3571170510
893,Bitcoin,BTC,10/8/2015 23:59,244.2510071,242.1790009,243.0749969,242.3040009,18515300,3562238314
894,Bitcoin,BTC,10/9/2015 23:59,244.2279968,242.121994,242.4980011,243.9309998,17353100,3586932176
895,Bitcoin,BTC,10/10/2015 23:59,245.3190002,243.0740051,243.7400055,244.9409943,15912700,3602763687
896,Bitcoin,BTC,10/11/2015 23:59,247.2429962,244.1519928,244.7420044,247.0500031,16827300,3634686068
897,Bitcoin,BTC,10/12/2015 23:59,247.4539948,245.1790009,246.875,245.3079987,17388300,3609927997
898,Bitcoin,BTC,10/13/2015 23:59,250.2359924,243.7570038,245.1999969,249.5079956,28198500,3672589342
899,Bitcoin,BTC,10/14/2015 23:59,254.2749939,248.9029999,249.4929962,251.9889984,27462600,3710065546
900,Bitcoin,BTC,10/15/2015 23:59,255.9620056,252.0460052,252.1069946,254.3200073,25223500,3745440578
901,Bitcoin,BTC,10/16/2015 23:59,266.1350098,253.9259949,254.2960052,262.868988,35901500,3872283809
902,Bitcoin,BTC,10/17/2015 23:59,273.5780029,262.3670044,262.7470093,270.6400146,43199600,3987684186
903,Bitcoin,BTC,10/18/2015 23:59,271.6679993,260.7770081,270.9070129,261.6430054,22434300,3856061829
904,Bitcoin,BTC,10/19/2015 23:59,264.8200073,260.9509888,261.8609924,263.4370117,25258800,3883581668
905,Bitcoin,BTC,10/20/2015 23:59,270.8349915,263.2269897,263.571991,269.4630127,30889800,3973292564
906,Bitcoin,BTC,10/21/2015 23:59,270.769989,263.8389893,269.3059998,266.2720032,25637300,3927192474
907,Bitcoin,BTC,10/22/2015 23:59,276.5100098,266.1350098,266.4960022,274.0230103,37808600,4042524308
908,Bitcoin,BTC,10/23/2015 23:59,278.6839905,273.5429993,273.6489868,276.4960022,29442500,4080023363
909,Bitcoin,BTC,10/24/2015 23:59,281.7059937,276.5039978,276.5039978,281.6539917,25942400,4157184875
910,Bitcoin,BTC,10/25/2015 23:59,294.0589905,281.4450073,281.4450073,283.6799927,45717100,4188180600
911,Bitcoin,BTC,10/26/2015 23:59,285.2999878,280.5100098,283.6279907,285.2999878,32108800,4213260473
912,Bitcoin,BTC,10/27/2015 23:59,296.2120056,285.0079956,285.1809998,293.7879944,46331800,4339689442
913,Bitcoin,BTC,10/28/2015 23:59,306.3309937,293.7030029,293.7030029,304.6180115,50808100,4500730950
914,Bitcoin,BTC,10/29/2015 23:59,318.1700134,301.822998,304.3240051,313.855011,64495900,4638392428
915,Bitcoin,BTC,10/30/2015 23:59,334.1690063,313.9400024,313.9429932,328.0150146,78305000,4849062146
916,Bitcoin,BTC,10/31/2015 23:59,332.7770081,309.2510071,328.5119934,314.1659851,48598100,4645486246
917,Bitcoin,BTC,11/1/2015 23:59,327.4719849,311.881012,315.0050049,325.4309998,37001100,4813287206
918,Bitcoin,BTC,11/2/2015 23:59,365.3599854,323.2090149,325.9419861,361.1889954,101918000,5343556482
919,Bitcoin,BTC,11/3/2015 23:59,417.8999939,357.6470032,361.8729858,403.4169922,206162000,5969855535
920,Bitcoin,BTC,11/4/2015 23:59,495.5620117,380.5480042,403.6640015,411.5629883,263900000,6092006971
921,Bitcoin,BTC,11/5/2015 23:59,447.5610046,374.5809937,408.0769958,386.3540039,151824992,5720251077
922,Bitcoin,BTC,11/6/2015 23:59,395.8359985,354.0249939,388.0469971,374.4700012,122687000,5545657295
923,Bitcoin,BTC,11/7/2015 23:59,390.5859985,372.4330139,374.2690125,386.4819946,56625100,5725035162
924,Bitcoin,BTC,11/8/2015 23:59,389.894989,368.7000122,384.2780151,373.3680115,51817600,5532072311
925,Bitcoin,BTC,11/9/2015 23:59,385.2780151,362.894989,374.3240051,380.2569885,68224400,5635560843
926,Bitcoin,BTC,11/10/2015 23:59,381.3869934,329.1080017,379.9840088,336.8190002,95797904,4993021697
927,Bitcoin,BTC,11/11/2015 23:59,340.5849915,300.9970093,339.8200073,311.0840149,107070000,4612831323
928,Bitcoin,BTC,11/12/2015 23:59,345.0809937,313.3559875,314.07901,338.1520081,78477800,5015563456
929,Bitcoin,BTC,11/13/2015 23:59,340.9140015,326.0750122,338.4979858,336.7529907,52003000,4996160115
930,Bitcoin,BTC,11/14/2015 23:59,338.1809998,329.9700012,336.6239929,332.9060059,38612000,4940266781
931,Bitcoin,BTC,11/15/2015 23:59,334.6619873,317.4899902,333.0509949,320.1659851,44213100,4752464063
932,Bitcoin,BTC,11/16/2015 23:59,331.6260071,315.9049988,319.7349854,330.7510071,47980100,4911040461
933,Bitcoin,BTC,11/17/2015 23:59,338.3500061,329.6140137,330.3619995,335.0939941,51001600,4976765824
934,Bitcoin,BTC,11/18/2015 23:59,336.5310059,330.6400146,334.5929871,334.5899963,43783800,4970560298
935,Bitcoin,BTC,11/19/2015 23:59,335.3340149,325.2730103,334.6789856,326.1489868,45011100,4846272452
936,Bitcoin,BTC,11/20/2015 23:59,326.4729919,312.2170105,326.4110107,322.0220032,53152900,4786301542
937,Bitcoin,BTC,11/21/2015 23:59,328.1589966,319.5950012,322.0920105,326.927002,28200500,4860628038
938,Bitcoin,BTC,11/22/2015 23:59,327.0100098,321.2590027,326.9750061,324.5360107,23439400,4826466938
939,Bitcoin,BTC,11/23/2015 23:59,325.1180115,321.2900085,324.3500061,323.04599,27478900,4805632296
940,Bitcoin,BTC,11/24/2015 23:59,323.0580139,318.1180115,323.0140076,320.04599,29362600,4762244474
941,Bitcoin,BTC,11/25/2015 23:59,329.1340027,316.769989,320.0450134,328.2059937,41666900,4884886822
942,Bitcoin,BTC,11/26/2015 23:59,366.7569885,328.2290039,328.303009,352.6839905,106105000,5250750575
943,Bitcoin,BTC,11/27/2015 23:59,363.5889893,347.8699951,351.8609924,358.0419922,55179100,5331719786
944,Bitcoin,BTC,11/28/2015 23:59,359.5360107,352.1719971,357.1409912,357.381012,36816600,5323252537
945,Bitcoin,BTC,11/29/2015 23:59,371.9389954,355.6659851,357.4719849,371.2940063,40409300,5531872177
946,Bitcoin,BTC,11/30/2015 23:59,382.3630066,370.3829956,371.4370117,377.3210144,71701600,5623195997
947,Bitcoin,BTC,12/1/2015 23:59,378.9309998,356.5629883,377.4140015,362.4880066,60452200,5403653927
948,Bitcoin,BTC,12/2/2015 23:59,362.2319946,349.4649963,361.8450012,359.1870117,54160500,5355891235
949,Bitcoin,BTC,12/3/2015 23:59,370.2749939,357.4119873,359.3309937,361.04599,50714900,5384892776
950,Bitcoin,BTC,12/4/2015 23:59,363.5159912,355.7569885,361.2619934,363.1830139,35784100,5418154665
951,Bitcoin,BTC,12/5/2015 23:59,389.7850037,363.2290039,363.7210083,388.9490051,66282200,5804247032
952,Bitcoin,BTC,12/6/2015 23:59,402.8089905,387.0889893,389.5549927,388.7829895,77762000,5803305524
953,Bitcoin,BTC,12/7/2015 23:59,399.9689941,385.4110107,389.9779968,395.5360107,63455800,5905560136
954,Bitcoin,BTC,12/8/2015 23:59,415.5629883,389.9500122,395.7539978,415.5629883,57801400,6206381460
955,Bitcoin,BTC,12/9/2015 23:59,423.1199951,406.2909851,414.4410095,417.5629883,90917200,6238015413
956,Bitcoin,BTC,12/10/2015 23:59,419.5090027,411.5480042,417.9880066,415.4790039,52138900,6209105142
957,Bitcoin,BTC,12/11/2015 23:59,451.9379883,415.2810059,415.2810059,451.9379883,110944000,6755795193
958,Bitcoin,BTC,12/12/2015 23:59,469.1029968,410.7409973,452.3349915,434.9970093,131969000,6504325267
959,Bitcoin,BTC,12/13/2015 23:59,441.6799927,426.2680054,431.6600037,433.7550049,55050600,6487293999
960,Bitcoin,BTC,12/14/2015 23:59,447.1419983,430.4559937,433.2720032,444.1820068,130496000,6645395797
961,Bitcoin,BTC,12/15/2015 23:59,465.3210144,443.8779907,443.8779907,465.3210144,83121104,6963784692
962,Bitcoin,BTC,12/16/2015 23:59,465.2080078,443.8510132,465.2080078,454.9339905,107944000,6810202753
963,Bitcoin,BTC,12/17/2015 23:59,457.8599854,448.8580017,454.7770081,456.0780029,47978400,6829095335
